question_num,search_query,url,Question,Options,Correct answer,Image URLs,Comments
229,examtopics databricks data engineer professional certification question 229,https://www.examtopics.com/discussions/databricks/view/316893-exam-certified-data-engineer-professional-topic-1-question/,"A junior data engineer is working to implement logic for a Lakehouse table named silver_device_recordings. The source data contains 100 unique fields in a highly nested JSON structure.The silver_device_recordings table will be used downstream for highly selective joins on a number of fields, and will also be leveraged by the machine learning team to filter on a handful of relevant fields. In total, 15 fields have been identified that will often be used for filter and join logic.The data engineer is trying to determine the best approach for dealing with these nested fields before declaring the table schema.Which of the following accurately presents information about Delta Lake and Databricks that may impact their decision-making process?","['A.Because Delta Lake uses Parquet for data storage, Dremel encoding information for nesting can be directly referenced by the Delta transaction log.', 'B.Schema inference and evolution on Databricks ensure that inferred types will always accurately match the data types used by downstream systems.', 'C.The Tungsten encoding used by Databricks is optimized for storing string data; newly-added native support for querying JSON strings means that string types are always most efficient.', 'D.By default, Delta Lake collects statistics on the first 32 columns in a table; these statistics are leveraged for data skipping when executing selective queries.']","['D.By default, Delta Lake collects statistics on the first 32 columns in a table; these statistics are leveraged for data skipping when executing selective queries.']",[],
230,examtopics databricks data engineer professional certification question 230,https://www.examtopics.com/discussions/databricks/view/316892-exam-certified-data-engineer-professional-topic-1-question/,"A platform engineer is creating catalogs and schemas for the development team to use.The engineer has created an initial catalog, Catalog_A, and initial schema, Schema_A. The engineer has also granted USE CATALOG, USE SCHEMA, and CREATE TABLE to the development team so that the engineer can begin populating the schema with new tables.Despite being owner of the catalog and schema, the engineer noticed that they do not have access to the underlying tables in Schema_A.What explains the engineer's lack of access to the underlying tables?","['A.The owner of the schema does not automatically have permission to tables within the schema, but can grant them to themselves at any point.', ""B.Users granted with USE CATALOG can modify the owner's permissions to downstream tables."", 'C.Permissions explicitly given by the table creator are the only way the Platform Engineer could access the underlying tables in their schema.', 'D.The platform engineer needs to execute a REFRESH statement as the table permissions did not automatically update for owners.']","['A.The owner of the schema does not automatically have permission to tables within the schema, but can grant them to themselves at any point.']",[],
231,examtopics databricks data engineer professional certification question 231,https://www.examtopics.com/discussions/databricks/view/316705-exam-certified-data-engineer-professional-topic-1-question/,A data engineer has created a new cluster using shared access mode with default configurations. The data engineer needs to allow the development team access to view the driver logs if needed.What are the minimal cluster permissions that allow the development team to accomplish this?,"['A.CAN VIEW', 'B.CAN RESTART', 'C.CAN ATTACH TO', 'D.CAN MANAGE']",['A.CAN VIEW'],[],
232,examtopics databricks data engineer professional certification question 232,https://www.examtopics.com/discussions/databricks/view/316867-exam-certified-data-engineer-professional-topic-1-question/,A data engineer wants to create a cluster using the Databricks CLI for a big ETL pipeline. The cluster should have five workers and one driver of type i3.xlarge and should use the '14.3.x-scala2.12' runtime.Which command should the data engineer use?,"['A.databricks compute add 14.3.x-scala2.12 --num-workers 5 --node-type-id i3.xlarge --cluster-name Data Engineer_cluster', 'B.databricks clusters create 14.3.x-scala2.12 --num-workers 5 --node-type-id i3.xlarge --cluster-name Data Engineer_cluster', 'C.databricks compute create 14.3.x-scala2.12 --num-workers 5 --node-type-id i3.xlarge --cluster-name Data Engineer_cluster', 'D.databricks clusters add 14.3.x-scala2.12 --num-workers 5 --node-type-id i3.xlarge --cluster-name Data Engineer_cluster']",['B.databricks clusters create 14.3.x-scala2.12 --num-workers 5 --node-type-id i3.xlarge --cluster-name Data Engineer_cluster'],[],
233,examtopics databricks data engineer professional certification question 233,https://www.examtopics.com/discussions/databricks/view/316707-exam-certified-data-engineer-professional-topic-1-question/,"A 'transactions' table has been liquid clustered on the columns 'product_id’, ’user_id' and 'event_date'.Which operation lacks support for cluster on write?","['A.CTAS and RTAS statements', ""B.spark.writeStream.format(’delta').mode(’append’)"", ""C.spark.write.format('delta’).mode('append')"", 'D.INSERT INTO operations']","[""B.spark.writeStream.format(’delta').mode(’append’)""]",[],
234,examtopics databricks data engineer professional certification question 234,https://www.examtopics.com/discussions/databricks/view/316713-exam-certified-data-engineer-professional-topic-1-question/,"The data governance team has instituted a requirement that the ""user"" table containing Personal Identifiable Information (PII) must have the appropriate masking on the SSN column. This means that anyone outside of the HRAdminGroup should see masked social security numbers as ***-**-****.The team created a masking function:What does the data governance team need to do next to achieve this goal?","['A.CREATE TABLE users -(name STRING);ALTER TABLE users CREATE COLUMN ssn CREATE MASK ssn_mask;', ""B.CREATE TABLE users -(name STRING, int STRING);ALTER TABLE users ALTER COLUMN ssn CREATE MASK if is_member('HRAdminGroup');"", 'C.CREATE TABLE users -(name STRING, ssn INT MASKED ssn_mask);', 'D.CREATE TABLE users -(name STRING, ssn STRING);ALTER TABLE users ALTER COLUMN ssn SET MASK ssn_mask;']","['D.CREATE TABLE users -(name STRING, ssn STRING);ALTER TABLE users ALTER COLUMN ssn SET MASK ssn_mask;']",['https://img.examtopics.com/certified-data-engineer-professional/image97.png'],
235,examtopics databricks data engineer professional certification question 235,https://www.examtopics.com/discussions/databricks/view/316708-exam-certified-data-engineer-professional-topic-1-question/,A data engineer needs to create an application that will collect information about the latest job run including the repair history.How should the data engineer format the request?,"['A.Call/api/2.1/jobs/runs/list with the run_id and include_history parameters', 'B.Call/api/2.1/jobs/runs/get with the run_id and include_history parameters', 'C.Call/api/2.1/jobs/runs/get with the job_id and include_history parameters', 'D.Call/api/2.1/jobs/runs/list with the job_id and include_history parameters']",['B.Call/api/2.1/jobs/runs/get with the run_id and include_history parameters'],[],
236,examtopics databricks data engineer professional certification question 236,https://www.examtopics.com/discussions/databricks/view/316714-exam-certified-data-engineer-professional-topic-1-question/,"A data engineer is working in an interactive notebook with many transformations before outputting the result from display(df.collect() ). The notebook includes wide transformations and a cross join.The data engineer is getting the following error: ""The spark driver has stopped unexpectedly and is restarting. Your notebook will be automatically reattached.""Which action should the data engineer take?","['A.Run the notebook on a single node cluster to keep driver from falling.', 'B.Rewrite their code to avoid putting memory pressure on the driver node.', 'C.Check into the Spark UI to see how many jobs are assigned to each stage as they are employing fewer executors.', 'D.Look at the compute metrics UI to see if the executors have higher than 90% memory utilization.']",['B.Rewrite their code to avoid putting memory pressure on the driver node.'],[],
237,examtopics databricks data engineer professional certification question 237,https://www.examtopics.com/discussions/databricks/view/316715-exam-certified-data-engineer-professional-topic-1-question/,An analytics team wants run an experiment in the short term on the customer transaction Delta table (with 20 billions records) created by the data engineering team in Databricks SQL.Which strategy should the data engineering team use to ensure minimal downtime and no impact on the ongoing ETL processes?,"['A.Deep clone the table for the analytics team.', 'B.Create a new table for the analytics team using a CTAS statement.', 'C.Shallow clone the table for the analytics team.', 'D.Give access to the table for the analytics team.']",['C.Shallow clone the table for the analytics team.'],[],
238,examtopics databricks data engineer professional certification question 238,https://www.examtopics.com/discussions/databricks/view/316716-exam-certified-data-engineer-professional-topic-1-question/,"A data team is working to optimize an existing large, fast-growing table 'orders' with high cardinality columns, which experiences significant data skew and requires frequent concurrent writes. The team notice that the columns 'user_id', 'event_timestamp' and 'product_id' are heavily used in analytical queries and filters, although those keys may be subject to change in the future due to different business requirements.Which partitioning strategy should the team choose to optimize the table for immediate data skipping, incremental management over time, and flexibility?","['A.Partition the table with: ALTER TABLE orders PARTITION BY user_id, product_id, event_timestamp', 'B.Use z-order after partitiing the table: OPTIMIZE orders ZORDER BY (user_id, product_id) WHERE event_timestamp = current date () - 1 DAY', 'C.Cluster the table with: ALTER TABLE orders CLUSTER BY user_id, product_id, event_timestamp', 'D.Z-order the table with OPTIMIZE orders ZORDER BY (user_id, product_id, event_timestamp)']","['D.Z-order the table with OPTIMIZE orders ZORDER BY (user_id, product_id, event_timestamp)']",[],
239,examtopics databricks data engineer professional certification question 239,,,[],[],[],Invalid URL 'None': No scheme supplied. Perhaps you meant https://None?
240,examtopics databricks data engineer professional certification question 240,,,[],[],[],Invalid URL 'None': No scheme supplied. Perhaps you meant https://None?
241,examtopics databricks data engineer professional certification question 241,,,[],[],[],Invalid URL 'None': No scheme supplied. Perhaps you meant https://None?
242,examtopics databricks data engineer professional certification question 242,,,[],[],[],Invalid URL 'None': No scheme supplied. Perhaps you meant https://None?
243,examtopics databricks data engineer professional certification question 243,,,[],[],[],Invalid URL 'None': No scheme supplied. Perhaps you meant https://None?
244,examtopics databricks data engineer professional certification question 244,,,[],[],[],Invalid URL 'None': No scheme supplied. Perhaps you meant https://None?
245,examtopics databricks data engineer professional certification question 245,,,[],[],[],Invalid URL 'None': No scheme supplied. Perhaps you meant https://None?
246,examtopics databricks data engineer professional certification question 246,,,[],[],[],Invalid URL 'None': No scheme supplied. Perhaps you meant https://None?
247,examtopics databricks data engineer professional certification question 247,,,[],[],[],Invalid URL 'None': No scheme supplied. Perhaps you meant https://None?
248,examtopics databricks data engineer professional certification question 248,,,[],[],[],Invalid URL 'None': No scheme supplied. Perhaps you meant https://None?
249,examtopics databricks data engineer professional certification question 249,,,[],[],[],Invalid URL 'None': No scheme supplied. Perhaps you meant https://None?
250,examtopics databricks data engineer professional certification question 250,,,[],[],[],Invalid URL 'None': No scheme supplied. Perhaps you meant https://None?
